Tracker;Status;Priority;Subject;Category;Estimated time;Description;Caratteristica di riferimento;id;assegnatario;tempo impiegato;hash commit;commento
To-Do;New;Normal;"java:S108:  ""Either remove or fill this block of code.""";MAJOR;5min;"Key: AYiMxjACXwWVr5mP8E1s Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1357;startOffset: 49;endOffset: 50;endLine: 1357";Maintenance (Code Smells);1906;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S1905:  ""Remove this unnecessary cast to int.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1t Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1381;startOffset: 36;endOffset: 41;endLine: 1381";Maintenance (Code Smells);1907;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1u Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1460;startOffset: 15;endOffset: 35;endLine: 1460";Maintenance (Code Smells);1908;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1v Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1465;startOffset: 15;endOffset: 36;endLine: 1465";Maintenance (Code Smells);1909;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1w Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1470;startOffset: 18;endOffset: 31;endLine: 1470";Maintenance (Code Smells);1910;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1x Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1479;startOffset: 11;endOffset: 24;endLine: 1479";Maintenance (Code Smells);1911;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1y Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1484;startOffset: 8;endOffset: 23;endLine: 1484";Maintenance (Code Smells);1912;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S3776:  ""Refactor this method to reduce its Cognitive Complexity from 17 to the 15 allowed.""";CRITICAL;7min;"Key: AYiMxjACXwWVr5mP8E1z Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1484;startOffset: 8;endOffset: 23;endLine: 1484";Maintenance (Code Smells);1913;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E10 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1524;startOffset: 9;endOffset: 19;endLine: 1524";Maintenance (Code Smells);1914;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0I Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1529;startOffset: 31;endOffset: 42;endLine: 1529";Maintenance (Code Smells);1915;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E11 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1529;startOffset: 9;endOffset: 24;endLine: 1529";Maintenance (Code Smells);1916;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E12 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1534;startOffset: 10;endOffset: 25;endLine: 1534";Maintenance (Code Smells);1917;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E13 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1539;startOffset: 9;endOffset: 19;endLine: 1539";Maintenance (Code Smells);1918;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E14 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1544;startOffset: 9;endOffset: 22;endLine: 1544";Maintenance (Code Smells);1919;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0J Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1549;startOffset: 35;endOffset: 48;endLine: 1549";Maintenance (Code Smells);1920;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E15 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1549;startOffset: 9;endOffset: 26;endLine: 1549";Maintenance (Code Smells);1921;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0K Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1554;startOffset: 43;endOffset: 64;endLine: 1554";Maintenance (Code Smells);1922;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E16 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1554;startOffset: 9;endOffset: 34;endLine: 1554";Maintenance (Code Smells);1923;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0L Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1559;startOffset: 42;endOffset: 62;endLine: 1559";Maintenance (Code Smells);1924;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E17 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1559;startOffset: 9;endOffset: 33;endLine: 1559";Maintenance (Code Smells);1925;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0M Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1564;startOffset: 33;endOffset: 48;endLine: 1564";Maintenance (Code Smells);1926;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E18 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1564;startOffset: 9;endOffset: 28;endLine: 1564";Maintenance (Code Smells);1927;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0N Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1569;startOffset: 30;endOffset: 39;endLine: 1569";Maintenance (Code Smells);1928;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E19 Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1569;startOffset: 9;endOffset: 22;endLine: 1569";Maintenance (Code Smells);1929;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0O Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1575;startOffset: 40;endOffset: 49;endLine: 1575";Maintenance (Code Smells);1930;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1- Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1575;startOffset: 19;endOffset: 32;endLine: 1575";Maintenance (Code Smells);1931;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0P Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1579;startOffset: 40;endOffset: 49;endLine: 1579";Maintenance (Code Smells);1932;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E1_ Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1579;startOffset: 19;endOffset: 32;endLine: 1579";Maintenance (Code Smells);1933;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0Q Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1589;startOffset: 37;endOffset: 50;endLine: 1589";Maintenance (Code Smells);1934;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2A Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1589;startOffset: 12;endOffset: 29;endLine: 1589";Maintenance (Code Smells);1935;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0R Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1613;startOffset: 30;endOffset: 42;endLine: 1613";Maintenance (Code Smells);1936;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2B Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1613;startOffset: 9;endOffset: 25;endLine: 1613";Maintenance (Code Smells);1937;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0S Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1618;startOffset: 38;endOffset: 50;endLine: 1618";Maintenance (Code Smells);1938;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2C Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1618;startOffset: 12;endOffset: 33;endLine: 1618";Maintenance (Code Smells);1939;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0T Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1630;startOffset: 42;endOffset: 60;endLine: 1630";Maintenance (Code Smells);1940;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2D Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1630;startOffset: 12;endOffset: 34;endLine: 1630";Maintenance (Code Smells);1941;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0U Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1634;startOffset: 42;endOffset: 60;endLine: 1634";Maintenance (Code Smells);1942;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2E Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1634;startOffset: 12;endOffset: 34;endLine: 1634";Maintenance (Code Smells);1943;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0V Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1644;startOffset: 33;endOffset: 45;endLine: 1644";Maintenance (Code Smells);1944;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2F Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1644;startOffset: 9;endOffset: 25;endLine: 1644";Maintenance (Code Smells);1945;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2G Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1649;startOffset: 11;endOffset: 27;endLine: 1649";Maintenance (Code Smells);1946;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0W Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1654;startOffset: 35;endOffset: 47;endLine: 1654";Maintenance (Code Smells);1947;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2H Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1654;startOffset: 9;endOffset: 25;endLine: 1654";Maintenance (Code Smells);1948;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2I Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1669;startOffset: 9;endOffset: 19;endLine: 1669";Maintenance (Code Smells);1949;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0X Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1684;startOffset: 39;endOffset: 58;endLine: 1684";Maintenance (Code Smells);1950;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2J Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1684;startOffset: 9;endOffset: 32;endLine: 1684";Maintenance (Code Smells);1951;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0Y Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1689;startOffset: 35;endOffset: 50;endLine: 1689";Maintenance (Code Smells);1952;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjACXwWVr5mP8E2K Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1689;startOffset: 9;endOffset: 28;endLine: 1689";Maintenance (Code Smells);1953;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0Z Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1694;startOffset: 40;endOffset: 60;endLine: 1694";Maintenance (Code Smells);1954;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S100:  ""Rename this method name to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;5min;"Key: AYiMxjADXwWVr5mP8E2L Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1694;startOffset: 9;endOffset: 33;endLine: 1694";Maintenance (Code Smells);1955;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
To-Do;New;Normal;"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""";MINOR;2min;"Key: AYiMxjACXwWVr5mP8E0a Path: ClaudiaStallone_laszip4j:src/main/java/com/github/mreutegg/laszip4j/laslib/LASreadOpener.java - startLine: 1699;startOffset: 36;endOffset: 52;endLine: 1699";Maintenance (Code Smells);1956;Claudia Stallone;;;"questa issue è stata fixata implicitamente nell' hash: 51c2b46cc0ca1ad480ef5d135d8c18231ad4b728 ; poichè è stata risolta prima della seguente"
